Meetings_Scheduled,Meetings_Attended,Attendance,Punctuality,Sprint_Completion,Task_Quality,On_Time_Delivery,Communication,Tasks_Assigned,Tasks_Completed,Performance
26,15,57,1,73,48,55,3,14,8,Low
25,16,64,0,58,57,89,7,8,6,Medium
21,19,90,1,99,88,90,8,10,9,High
40,31,77,0,61,73,51,6,14,12,Medium
22,20,90,1,86,99,99,8,10,9,High
29,18,62,1,81,64,67,5,9,6,Medium
45,34,75,1,81,69,86,6,12,10,Medium
36,24,66,0,89,66,88,7,12,8,Medium
26,11,42,1,52,55,51,4,12,5,Low
30,20,66,1,85,60,59,6,8,7,Medium
44,42,95,1,84,83,82,9,9,8,High
22,15,68,1,77,82,63,5,12,9,Medium
40,38,95,1,91,97,83,8,13,12,High
34,18,52,0,62,51,58,5,13,7,Low
47,44,93,1,78,93,77,9,14,13,High
32,20,62,1,71,84,63,6,8,7,Medium
41,38,92,0,79,99,80,6,10,9,High
29,27,93,1,96,95,85,8,12,11,High
26,15,57,1,58,57,82,7,13,8,Medium
41,37,90,1,98,96,99,9,11,10,High
28,19,67,1,82,67,85,7,8,5,Medium
37,35,94,0,96,78,76,7,13,12,High
20,12,60,1,51,52,70,3,13,8,Low
33,31,93,1,82,92,91,9,12,11,High
31,17,54,1,74,62,69,1,8,3,Low
47,31,65,1,77,77,68,5,9,7,Medium
20,9,45,0,68,47,62,4,9,5,Low
22,15,68,1,84,85,86,7,14,9,Medium
35,32,91,1,94,99,97,7,8,7,Low
43,31,72,1,89,75,55,6,14,10,Medium
23,20,86,1,89,78,90,8,8,7,High
27,18,66,1,75,81,72,4,13,9,Medium
43,19,44,1,60,55,64,1,11,4,Low
34,16,47,1,72,56,40,6,14,7,Low
46,40,86,0,93,99,78,8,12,10,High
47,42,89,1,91,88,80,9,13,11,High
22,16,72,1,82,62,66,8,12,9,Medium
29,17,58,0,80,70,51,4,11,8,Medium
34,27,79,0,64,59,65,4,10,6,Medium
48,38,79,0,81,76,58,7,8,6,Medium
36,24,66,1,88,65,66,8,9,5,Medium
23,17,73,0,83,88,72,7,10,8,Medium
27,11,40,1,69,47,59,5,12,6,Low
20,14,70,1,57,89,73,6,14,11,Medium
46,44,95,0,86,76,95,7,12,11,High
22,18,81,1,75,88,84,8,14,13,High
49,41,83,1,70,85,74,8,12,10,Medium
39,34,87,1,79,99,74,7,11,10,High
28,17,60,1,73,64,49,2,12,7,Low
27,25,92,1,92,93,83,8,9,8,High
22,16,72,1,69,61,60,8,11,8,Medium
46,28,60,1,56,89,69,8,10,8,Medium
45,28,62,1,74,48,49,4,12,5,Low
29,20,68,1,55,64,54,5,9,5,Medium
43,25,58,1,74,76,56,8,14,9,Medium
28,22,78,1,75,55,68,5,11,8,Medium
29,24,82,1,86,73,66,4,14,11,Medium
39,24,61,1,59,68,50,3,8,3,Low
39,20,51,1,52,54,73,6,11,4,Low
34,32,94,1,93,98,81,6,11,10,High
47,43,91,1,80,76,95,7,12,11,High
21,11,52,1,41,70,46,4,11,6,Low
39,18,46,1,56,48,55,5,10,5,Low
35,19,54,0,52,57,67,3,11,5,Low
27,12,44,1,74,46,52,2,11,5,Low
26,19,73,0,62,67,83,8,12,7,Medium
23,17,73,1,80,78,56,8,13,10,Medium
20,16,80,1,79,65,88,4,10,7,Medium
23,20,86,1,98,99,85,7,11,9,High
41,18,43,1,63,64,71,5,13,7,Low
46,24,52,1,74,65,53,3,13,8,Low
41,40,97,1,98,98,70,9,11,10,High
37,22,59,0,72,62,64,4,8,5,Low
47,21,44,1,57,67,58,4,11,6,Low
43,21,48,0,42,66,59,2,11,6,High
21,16,76,1,76,77,83,8,11,8,Low
36,17,47,0,60,73,67,6,12,6,Low
43,33,76,1,55,82,65,4,8,5,Medium
47,27,57,1,58,49,58,1,9,3,Low
39,30,76,1,73,77,56,5,12,8,Medium
22,13,59,0,53,60,69,2,12,5,Low
35,20,57,1,57,52,68,1,11,5,Low
47,46,97,1,81,87,73,7,8,7,High
30,14,46,1,48,58,68,3,8,4,Low
29,19,65,1,58,58,67,7,14,10,Medium
31,21,67,1,88,65,59,6,13,11,Medium
25,10,40,1,67,67,59,4,12,6,Low
38,37,97,0,82,78,89,7,14,13,High
35,21,60,1,49,45,56,4,12,5,Low
34,33,97,1,79,86,92,9,12,10,High
43,23,53,1,66,48,53,1,11,6,Low
43,35,81,1,74,83,58,5,11,9,High
25,19,76,0,55,70,73,6,14,9,Medium
32,18,56,0,62,57,58,5,14,6,Low
26,13,50,1,61,48,40,3,10,5,Low
41,27,65,1,69,56,57,7,12,8,Medium
28,18,64,0,59,62,73,3,9,5,Low
47,40,85,1,93,83,91,9,9,8,High
28,17,60,1,80,58,51,5,11,9,Medium
35,25,71,1,87,62,80,5,11,8,Medium
47,46,97,0,97,97,84,6,10,9,High
42,32,76,0,82,75,86,4,14,12,Medium
21,9,42,1,63,64,57,1,13,8,Low
36,32,88,0,75,94,83,9,12,10,High
37,25,67,1,88,68,57,4,9,7,Medium
40,16,40,0,69,64,54,5,12,5,Low
23,14,60,1,58,61,46,2,9,5,Low
36,23,63,1,74,75,58,6,9,7,Medium
45,41,91,1,86,91,77,8,8,7,Low
44,31,70,1,84,68,84,5,12,10,Medium
38,37,97,1,76,90,75,8,14,13,Medium
45,33,73,1,64,88,75,7,12,10,Medium
26,25,96,1,97,77,74,6,8,7,High
47,42,89,1,99,77,97,8,10,9,High
38,27,71,1,85,68,54,7,9,6,Medium
20,18,90,1,82,88,84,7,10,9,High
43,20,46,1,63,50,73,4,9,5,Low
46,28,60,1,70,68,84,7,11,8,Medium
28,12,42,1,43,55,55,3,11,5,Low
34,24,70,1,88,84,80,8,10,8,Medium
49,34,69,1,64,78,68,7,13,10,Medium
34,20,58,1,79,70,58,8,10,7,Medium
33,31,93,1,82,93,88,7,10,9,High
30,20,66,1,57,57,53,4,10,8,Medium
33,22,66,0,74,57,86,8,14,10,Medium
48,35,72,1,72,63,77,5,11,8,Medium
32,15,46,1,49,48,74,1,14,7,Low
42,40,95,0,80,77,76,6,9,8,High
20,13,65,0,68,89,78,8,10,7,Medium
38,15,39,0,54,54,74,1,13,7,Low
38,33,86,0,78,79,70,8,12,11,High
36,26,72,1,80,85,74,5,12,10,Medium
48,20,41,0,55,74,44,4,11,6,Low
30,15,50,0,49,73,55,1,8,3,Low
33,32,96,1,87,87,80,8,8,7,High
44,24,54,1,72,59,55,2,8,3,Low
29,20,68,1,73,73,61,8,14,9,Medium
26,12,46,1,40,57,48,2,9,3,Low
27,23,85,1,92,93,78,6,12,11,High
36,24,66,1,81,68,55,4,8,7,Medium
40,17,42,1,66,57,61,5,13,6,Low
33,21,63,1,73,70,86,4,13,11,Medium
25,15,60,1,63,66,68,6,13,6,Low
20,13,65,1,64,62,58,7,8,7,Medium
31,14,45,0,55,52,46,6,9,4,Low
40,39,97,1,94,76,81,7,9,8,High
44,39,88,1,94,94,70,9,9,8,High
32,18,56,0,65,47,62,5,14,6,Low
39,23,58,0,81,73,59,6,8,6,Medium
28,22,78,0,56,88,87,5,12,10,Medium
44,39,88,1,80,93,84,7,14,12,High
22,17,77,1,57,65,84,4,10,7,Low
20,15,75,1,60,80,78,4,12,8,Medium
44,33,75,1,81,85,79,8,11,7,Medium
25,17,68,0,65,84,85,6,8,5,Medium
22,13,59,1,47,59,45,4,11,4,Low
45,21,46,1,63,67,67,6,10,5,Medium
20,18,90,1,89,79,70,8,13,12,High
35,19,54,1,48,65,48,2,10,5,Low
46,32,69,1,82,88,87,7,10,7,Medium
27,11,40,0,73,64,66,4,12,7,Low
24,20,83,1,80,69,56,7,10,8,Medium
31,20,64,1,83,83,72,4,9,6,Medium
25,24,96,0,82,89,99,6,14,13,Medium
21,13,61,1,64,87,78,5,10,7,Medium
38,37,97,0,94,87,78,9,9,8,High
26,18,69,0,85,88,58,7,13,10,Medium
25,23,92,1,98,78,85,6,11,10,High
30,22,73,0,80,61,50,8,11,7,Medium
25,22,88,1,99,92,72,9,10,9,High
39,35,89,1,93,75,84,7,8,7,High
22,17,77,1,59,65,70,7,14,10,Medium
22,16,72,0,85,74,68,5,13,10,Medium
34,20,58,0,70,66,68,7,8,5,Medium
49,46,93,1,78,75,90,7,8,7,High
20,12,60,1,61,85,79,6,14,12,Medium
49,38,77,1,67,55,55,5,8,7,Medium
41,25,60,0,76,82,53,7,11,8,Medium
27,18,66,1,79,72,62,4,8,5,Medium
32,24,75,0,62,88,78,8,13,11,Medium
20,19,95,1,85,98,73,8,9,8,High
33,20,60,1,80,76,73,4,9,5,Medium
21,13,61,1,69,83,55,5,9,7,Medium
49,30,61,1,83,79,85,6,9,6,Medium
36,35,97,1,78,93,82,8,13,12,High
23,9,39,1,64,60,48,4,11,6,Low
23,20,86,0,97,96,80,6,12,10,Low
27,23,85,1,86,75,87,7,8,7,High
31,28,90,1,78,75,81,9,14,13,High
21,13,61,1,47,61,46,4,11,5,Low
24,12,50,1,52,67,60,2,13,6,Low
31,21,67,1,57,71,55,6,13,11,Medium
21,14,66,1,79,85,88,8,13,10,Medium
33,15,45,1,52,74,72,3,8,3,Low
49,42,85,1,88,75,90,9,10,9,High
38,34,89,1,85,93,92,8,12,11,High
32,17,53,0,64,73,65,3,9,4,Low
34,19,55,0,67,67,66,3,11,4,Low
45,26,57,1,71,64,60,5,10,4,Low
29,18,62,1,55,56,44,6,13,6,Low
23,14,60,1,78,86,73,5,8,5,Medium
32,27,84,1,82,75,71,7,11,10,High
34,27,79,1,57,55,71,7,13,10,Medium
27,26,96,1,86,94,79,8,13,11,High
41,34,82,1,82,88,54,5,10,7,Medium
38,36,94,1,96,88,74,8,9,8,High
28,14,50,1,66,65,60,6,12,5,Low
48,37,77,1,58,63,81,5,8,6,Medium
46,34,73,1,76,67,89,4,13,9,Medium
36,25,69,0,58,62,50,6,13,10,Low
37,21,56,0,72,57,52,3,8,4,Low
45,32,71,1,82,73,52,6,9,8,Medium
29,19,65,1,77,63,67,7,10,8,Medium
24,12,50,1,67,67,66,5,13,5,Low
46,42,91,1,93,98,97,6,13,12,High
23,14,60,1,72,50,72,1,13,7,High
48,43,89,1,78,85,92,8,9,8,High
43,19,44,1,56,47,71,2,11,6,Low
32,19,59,1,40,68,68,6,11,4,Low
31,20,64,1,57,56,61,4,10,7,Medium
39,32,82,1,56,89,73,8,13,8,Medium
36,35,97,0,94,78,72,7,10,9,High
38,36,94,1,80,93,73,6,13,12,High
31,17,54,0,55,56,42,3,8,5,Low
20,8,40,1,42,46,70,2,11,7,Low
47,37,78,1,77,74,72,8,9,7,Medium
23,17,73,1,61,55,76,8,8,5,Medium
46,28,60,1,81,71,61,7,9,6,Medium
44,39,88,0,87,76,78,7,11,10,Medium
30,26,86,1,92,97,89,7,8,7,High
23,14,60,1,54,55,42,2,14,6,Low
49,39,79,1,72,81,81,8,10,8,Medium
31,27,87,1,78,86,91,8,14,12,High
47,35,74,1,88,82,68,5,11,9,Medium
20,13,65,1,74,77,81,4,12,9,Medium
28,14,50,0,55,72,57,6,13,5,Medium
40,39,97,1,75,76,99,8,10,9,High
35,23,65,1,89,88,73,5,11,8,Medium
35,25,71,1,82,66,77,7,13,9,Medium
25,17,68,0,61,88,53,4,11,8,Medium
45,20,44,1,67,46,57,2,14,9,Low
25,23,92,1,92,82,91,7,13,11,High
42,19,45,1,50,57,56,6,13,5,Low
45,28,62,1,55,45,66,4,11,4,Low
43,19,44,1,45,50,52,1,11,5,Low
33,26,78,1,73,58,57,6,10,7,Medium
29,22,75,0,79,60,74,6,14,11,Medium
37,32,86,1,87,93,89,7,9,8,High
31,20,64,1,89,64,89,7,8,6,Medium
45,18,40,1,47,53,53,4,11,5,Low
34,30,88,1,76,83,80,7,12,11,High
29,16,55,1,49,66,46,2,12,5,Low
21,15,71,1,72,66,78,7,13,9,High
48,33,68,1,75,89,53,6,8,6,Medium
26,18,69,1,80,64,82,8,9,7,Medium
32,22,68,0,83,66,83,8,14,10,Medium
34,29,85,1,90,79,92,8,11,9,High
23,15,65,1,58,77,75,6,10,8,High
26,16,61,1,57,88,84,8,10,6,Medium
21,19,90,1,89,76,82,8,10,9,High
32,31,96,1,84,95,72,8,11,10,High
45,37,82,1,77,85,56,6,8,5,Medium
42,36,85,1,81,81,75,7,11,10,High
47,31,65,1,74,88,87,6,10,6,Low
27,19,70,1,79,56,85,6,13,10,Medium
49,46,93,0,75,80,84,7,8,7,High
42,39,92,1,94,89,89,6,9,8,High
31,25,80,1,85,67,85,7,14,12,Medium
21,20,95,1,78,96,98,7,14,13,High
29,24,82,1,76,92,83,8,8,7,High
36,34,94,0,91,91,88,6,14,12,High
33,31,93,1,85,99,80,9,12,10,High
46,30,65,0,63,74,66,8,12,9,Medium
20,10,50,0,57,50,66,2,10,4,Low
44,40,90,1,78,84,95,7,12,11,High
22,18,81,0,62,56,61,7,12,9,Medium
34,23,67,0,59,79,85,6,9,7,Medium
24,18,75,1,58,60,72,7,10,8,Medium
43,42,97,0,76,78,87,8,12,11,High
47,43,91,1,83,80,83,9,8,7,High
25,15,60,0,44,65,71,4,8,4,Low
34,17,50,1,43,49,44,2,14,8,Low
22,15,68,1,85,68,68,7,9,7,Medium
21,13,61,0,74,83,89,5,8,6,Medium
38,32,84,1,78,76,96,9,11,10,High
30,20,66,0,62,81,85,6,8,6,Medium
20,16,80,1,55,70,82,6,8,5,Medium
35,34,97,0,82,89,77,7,9,8,High
31,30,96,1,82,97,75,9,10,9,High
35,32,91,1,82,89,79,8,11,10,High
39,37,94,1,98,85,72,6,14,12,High
45,22,48,1,47,47,42,1,12,6,Low
49,39,79,1,89,86,86,8,9,6,Medium
28,17,60,0,56,59,66,3,12,6,Low
42,32,76,0,59,88,65,8,14,12,Medium
47,38,80,1,81,72,78,5,12,10,Medium
48,35,72,1,86,87,73,7,12,10,Medium
40,26,65,1,67,77,66,5,11,8,Medium
24,9,37,1,53,51,65,4,13,6,Low
47,40,85,1,85,94,92,9,10,9,High
30,14,46,1,55,72,40,5,12,7,Medium
30,23,76,1,61,64,52,8,12,7,Low
24,14,58,0,87,76,57,4,11,9,Medium
25,18,72,1,78,76,89,8,9,6,Medium
36,33,91,1,87,92,78,8,12,10,High
26,16,61,0,85,63,60,4,13,11,Medium
45,25,55,1,66,61,54,3,12,6,Low
31,15,48,0,49,68,55,1,14,8,Low
40,33,82,1,64,72,67,4,10,7,Medium
32,29,90,1,76,93,95,6,8,7,High
44,18,40,1,48,63,48,4,13,7,Medium
33,32,96,1,81,87,76,8,14,13,High
38,23,60,0,40,63,41,5,9,5,Low
43,32,74,0,69,78,88,4,8,5,High
41,38,92,1,97,78,90,9,10,9,High
34,20,58,1,87,76,56,6,11,9,Medium
23,21,91,1,77,93,85,7,13,12,High
49,43,87,0,87,88,82,6,14,13,High
44,36,81,1,79,70,67,7,14,10,Medium
23,21,91,0,82,94,81,6,12,11,High
34,29,85,1,79,77,97,6,11,10,High
45,30,66,1,77,88,62,8,12,10,High
37,27,72,1,68,79,80,7,8,6,Medium
20,9,45,1,69,64,50,4,8,4,Low
22,16,72,0,64,82,79,6,8,5,Medium
31,24,77,0,78,74,78,8,11,9,Medium
49,36,73,1,75,65,59,5,9,6,Medium
24,17,70,0,87,85,62,4,11,7,Medium
34,31,91,1,79,87,84,9,8,7,High
27,23,85,1,76,91,96,9,13,11,High
40,22,55,1,53,54,57,1,12,6,Low
44,37,84,1,61,88,85,8,12,7,Medium
31,23,74,1,67,80,74,4,12,10,Medium
41,38,92,1,83,97,81,9,11,9,High
23,19,82,0,90,97,92,9,12,11,High
31,13,41,1,61,57,70,5,9,3,Low
29,12,41,0,51,73,67,5,11,6,Low
44,17,38,1,57,71,74,2,8,5,Medium
37,36,97,1,81,81,97,8,13,12,High
21,9,42,1,65,60,70,2,9,5,Low
46,42,91,1,81,75,71,7,8,7,High
23,17,73,1,76,85,61,5,13,9,Medium
46,35,76,0,66,88,66,7,14,10,Medium
40,32,80,0,59,70,75,8,10,6,Medium
34,28,82,1,79,59,68,5,14,11,Medium
22,20,90,1,85,86,90,7,9,8,High
38,18,47,1,58,68,59,2,9,5,Low
43,41,95,0,98,85,97,6,8,7,High
35,20,57,1,46,63,54,3,10,4,Low
22,17,77,1,56,87,67,7,13,10,Medium
43,32,74,1,68,72,71,6,10,8,Medium
31,21,67,0,84,81,50,8,13,11,High
36,16,44,1,42,50,50,5,14,8,Low
41,34,82,1,85,74,66,8,14,9,Medium
28,14,50,0,69,63,58,4,11,5,Low
44,41,93,0,75,88,75,8,13,12,High
49,30,61,1,72,74,89,4,13,9,Medium
38,34,89,1,76,91,90,7,8,7,High
45,19,42,1,41,51,71,3,11,5,Medium
39,15,38,0,58,70,58,5,8,4,Medium
41,38,92,1,84,99,72,6,10,9,High
43,26,60,0,54,57,49,4,12,6,Low
35,23,65,0,60,84,73,5,8,6,Medium
25,18,72,1,70,61,57,6,10,8,Medium
49,43,87,0,93,99,79,6,10,9,High
49,23,46,1,45,46,65,4,8,4,Low
43,40,93,0,81,99,76,7,14,13,High
27,23,85,1,94,83,88,9,12,11,High
29,25,86,0,87,84,79,9,14,12,Medium
25,10,40,1,46,69,71,2,11,6,High
29,22,75,0,84,65,72,8,9,7,Medium
31,19,61,1,86,79,89,4,13,9,Medium
48,28,58,1,80,57,88,7,10,8,Medium
41,37,90,1,91,85,89,6,10,9,High
23,18,78,1,66,84,54,8,10,6,Medium
21,20,95,1,79,79,70,8,13,12,High
33,16,48,1,61,60,43,4,8,4,Low
32,17,53,0,50,68,46,2,8,4,Low
28,16,57,1,48,60,52,3,12,5,Low
22,16,72,1,71,68,54,8,14,10,Medium
47,44,93,1,97,80,84,9,14,12,High
22,20,90,1,96,77,80,7,14,13,High
46,29,63,1,60,77,60,7,9,6,Medium
35,21,60,0,48,59,64,1,11,6,Low
43,33,76,1,66,75,61,4,12,9,Medium
38,28,73,0,73,62,85,7,11,7,Low
48,37,77,1,59,83,74,4,14,9,Medium
45,43,95,1,89,92,95,7,11,10,Low
45,41,91,1,94,82,95,8,13,12,High
21,9,42,1,50,65,69,5,12,7,Low
37,33,89,1,75,86,86,7,13,12,High
22,12,54,1,42,66,61,5,12,5,Low
37,18,48,1,48,63,73,1,9,5,Low
39,22,56,1,72,68,71,2,9,4,Low
26,17,65,1,85,78,87,4,8,6,Medium
25,20,80,0,58,88,67,4,10,6,Medium
41,33,80,1,87,89,88,4,8,7,Medium
22,15,68,1,60,61,53,6,13,10,Medium
29,20,68,1,58,89,82,6,14,10,Medium
29,25,86,1,98,82,96,6,11,10,High
44,37,84,0,60,63,80,4,11,7,Medium
37,31,83,0,67,70,84,7,13,9,Medium
38,32,84,0,77,83,95,6,11,10,High
36,15,41,1,70,45,64,2,8,4,Low
22,12,54,1,68,45,67,2,14,7,Low
31,26,83,1,94,80,94,8,8,7,High
49,35,71,1,66,57,64,4,12,8,High
40,23,57,1,60,61,49,6,11,5,Low
48,31,64,0,66,77,70,8,11,9,Medium
44,27,61,0,45,64,57,1,14,7,Low
21,16,76,1,83,79,88,6,13,8,Medium
45,41,91,0,83,95,99,6,13,12,High
24,19,79,1,86,78,58,7,12,9,Medium
42,17,40,1,62,69,67,4,12,7,Low
27,24,88,1,96,92,81,7,14,12,High
27,16,59,1,74,62,86,8,14,9,Medium
21,18,85,1,83,80,98,8,12,11,High
36,30,83,1,86,59,66,5,12,8,Medium
44,30,68,1,79,58,58,6,9,7,Medium
36,20,55,0,73,60,46,3,10,6,Low
33,20,60,1,49,71,61,4,8,4,Low
41,24,58,1,77,83,67,7,8,7,Medium
24,18,75,1,59,82,59,6,11,8,Medium
37,22,59,1,56,88,68,8,12,9,Medium
41,34,82,1,61,60,84,7,14,11,Medium
44,41,93,1,99,91,88,6,11,10,High
31,19,61,1,64,73,44,5,13,6,Low
32,29,90,1,95,79,83,9,12,11,High
21,11,52,0,48,46,70,2,12,6,Medium
29,21,72,1,64,79,75,6,8,6,Medium
23,18,78,1,57,88,61,6,8,5,Medium
30,24,80,1,62,72,75,8,11,8,Medium
38,37,97,1,75,77,71,6,9,8,High
48,25,52,1,43,70,45,3,10,4,Low
35,30,85,0,93,79,71,6,9,8,High
26,18,69,0,81,67,63,8,12,9,Medium
49,45,91,0,83,88,95,8,13,12,Medium
22,21,95,0,81,84,75,6,10,9,Low
26,14,53,1,72,46,60,3,13,6,Low
49,32,65,0,77,77,83,5,8,6,Medium
42,39,92,0,76,93,96,9,13,12,High
32,31,96,1,87,99,93,8,8,7,High
46,19,41,0,40,66,68,1,8,4,Low
49,30,61,1,75,82,71,5,12,8,Medium
49,32,65,0,55,81,84,6,14,12,Medium
44,19,43,0,42,60,61,2,12,5,Low
24,10,41,1,66,63,57,4,13,7,Low
42,37,88,1,95,86,78,9,12,11,High
25,14,56,1,60,70,45,5,10,6,Low
38,25,65,1,63,66,72,8,13,9,Medium
40,36,90,1,95,80,77,8,14,13,High
25,20,80,1,83,81,64,5,13,11,Medium
28,27,96,1,90,83,92,7,14,12,High
27,16,59,0,75,81,57,5,11,8,Medium
23,11,47,0,47,58,55,1,11,4,Low
32,19,59,1,75,87,62,7,11,7,Medium
35,24,68,1,61,89,65,5,11,8,Medium
34,21,61,1,54,57,64,1,8,3,Low
43,39,90,1,80,90,89,6,8,7,High
48,41,85,1,92,77,72,6,8,7,High
49,34,69,1,73,87,82,6,10,7,Medium
22,16,72,1,62,60,72,8,9,7,Medium
45,29,64,1,73,86,53,8,12,10,Medium
35,27,77,1,77,74,68,8,10,7,Medium
49,41,83,0,94,85,99,7,13,12,High
33,29,87,1,98,90,96,8,9,8,High
39,38,97,1,98,83,76,9,14,13,High
24,9,37,0,42,53,51,3,14,5,Low
43,33,76,0,60,64,74,7,11,8,Medium
44,29,65,0,66,82,86,4,11,7,Medium
27,25,92,1,98,96,93,7,13,12,High
20,14,70,1,56,75,79,4,12,8,Medium
39,17,43,1,73,69,44,3,13,7,Low
40,29,72,1,87,63,59,5,14,11,Medium
41,30,73,0,86,63,66,7,12,9,Medium
35,31,88,0,91,95,83,9,12,11,Medium
23,21,91,1,82,96,89,9,11,10,High
37,32,86,0,94,77,88,6,10,9,High
43,42,97,1,81,76,70,7,14,12,High
25,19,76,1,84,72,80,6,12,7,Medium
23,20,86,1,75,80,94,6,10,9,High
34,17,50,1,45,54,63,4,12,5,Low
29,27,93,1,93,94,89,9,11,9,High
37,32,86,1,76,83,79,8,11,10,High
43,33,76,1,65,60,53,5,12,8,Medium
22,17,77,1,76,60,63,4,13,11,Medium
28,26,92,1,79,94,86,8,12,11,High
35,34,97,0,80,75,95,7,8,7,High
37,18,48,1,40,69,55,3,14,6,Low
39,33,84,1,70,80,87,5,12,9,Medium
34,20,58,1,89,70,84,4,14,11,Low
33,20,60,1,50,60,60,3,14,8,Low
49,30,61,1,63,76,71,7,14,11,Medium
35,26,74,1,73,68,61,7,14,10,Medium
35,31,88,1,77,90,75,8,14,12,High
27,17,62,1,70,54,63,4,10,4,Low
39,21,53,1,63,72,56,6,12,6,Low
44,24,54,1,67,48,69,5,12,7,Low
22,12,54,1,67,57,51,5,9,5,Low
31,15,48,1,74,67,65,2,10,4,Low
24,23,95,1,81,78,72,8,9,8,High
41,28,68,1,69,65,64,6,9,7,Medium
40,35,87,1,83,81,99,9,11,10,High
28,17,60,0,68,57,66,5,13,8,Low
42,30,71,1,86,63,52,6,11,9,Medium
42,41,97,1,82,89,95,7,13,12,High
39,15,38,1,67,63,73,2,10,4,Low
48,30,62,1,85,57,58,8,9,5,High
29,26,89,1,90,76,88,7,13,12,High
32,28,87,0,97,93,84,6,14,12,Low
41,25,60,0,70,77,56,5,10,6,Medium
33,29,87,0,97,77,97,9,10,9,High
46,39,84,1,86,82,98,6,12,11,High
32,26,81,1,83,82,72,6,14,9,Medium
36,21,58,1,70,51,53,1,8,4,Low
35,34,97,0,99,91,90,9,8,7,High
47,38,80,1,65,86,53,7,10,8,Medium
21,16,76,1,79,83,85,6,12,8,Medium
27,22,81,1,56,69,53,8,9,8,Medium
36,30,83,1,60,80,52,5,13,11,Medium
22,13,59,1,53,60,73,2,8,4,Low
37,31,83,1,91,94,76,8,8,7,High
41,39,95,0,98,89,89,6,12,10,High
29,15,51,0,46,48,51,2,14,6,Low
29,18,62,1,83,85,56,6,13,9,Medium
41,30,73,1,70,74,58,7,9,6,Medium
30,27,90,1,96,92,95,9,9,8,High
24,15,62,1,80,57,59,7,10,8,Medium
45,30,66,1,79,78,81,8,13,9,Medium
43,38,88,1,90,80,85,9,14,12,High
32,28,87,1,96,91,84,8,8,7,High
34,30,88,0,93,83,76,6,12,11,High
38,22,57,1,41,59,69,5,13,5,Low
40,38,95,1,89,92,82,6,8,7,High
34,15,44,1,67,58,46,1,13,7,Low
48,22,45,1,68,71,53,4,13,6,Low
30,25,83,1,76,88,50,6,9,6,Medium
32,14,43,0,56,61,42,3,10,4,Low
35,30,85,0,93,84,82,6,14,12,High
22,11,50,0,67,54,74,4,13,6,Medium
36,26,72,1,57,87,74,6,9,6,Medium
22,17,77,1,84,86,61,7,9,6,Medium
46,39,84,1,97,87,80,8,14,12,High
29,21,72,1,56,58,78,4,8,5,Medium
46,18,39,1,71,54,72,3,11,5,Low
34,24,70,1,60,89,60,7,13,10,Medium
48,42,87,1,86,88,77,9,13,12,High
48,46,95,0,82,97,75,7,14,13,High
35,18,51,1,69,71,42,4,12,5,Low
24,17,70,0,88,70,81,4,11,7,Medium
23,16,69,1,76,76,71,6,14,12,Medium
25,14,56,1,62,72,44,1,13,6,Low
30,16,53,1,61,55,45,2,14,6,Low
37,19,51,0,62,68,54,1,9,4,Low
28,14,50,1,70,64,40,1,12,5,Low
34,25,73,1,83,86,53,6,14,12,Medium
27,23,85,1,80,77,79,6,9,8,High
48,30,62,0,83,66,88,7,12,9,Medium
30,24,80,0,75,85,83,6,10,7,Medium
32,28,87,1,91,75,88,6,13,12,High
44,27,61,1,81,77,50,8,8,5,Medium
38,24,63,1,77,63,86,8,11,7,Medium
44,43,97,0,93,84,91,6,12,11,High
46,45,97,1,94,99,73,6,10,9,High
44,36,81,1,78,85,64,6,10,8,Medium
23,14,60,0,69,64,60,2,13,6,Low
38,37,97,1,79,80,91,7,12,11,High
23,14,60,1,71,73,60,3,14,7,Low
23,14,60,0,79,79,51,8,14,11,Medium
24,10,41,1,40,47,56,5,12,7,Low
32,20,62,0,63,68,57,6,9,7,Medium
35,22,62,1,45,48,71,2,8,4,Low
37,22,59,1,56,58,88,5,14,11,Medium
32,25,78,0,65,72,51,7,8,5,Medium
49,40,81,1,80,89,58,7,9,7,Medium
31,22,70,1,80,57,83,4,9,6,Medium
44,38,86,1,92,86,93,9,14,13,High
31,13,41,1,43,55,72,3,11,5,Low
31,29,93,0,84,80,91,7,11,10,High
44,23,52,0,54,52,74,5,11,5,Low
35,30,85,1,83,93,91,6,12,11,High
36,21,58,1,46,47,42,1,11,6,Medium
29,25,86,1,91,81,88,6,11,10,High
39,18,46,1,72,56,40,5,12,7,Low
26,24,92,1,77,75,90,7,11,10,High
31,14,45,1,64,62,66,6,12,5,Low
33,26,78,1,55,58,58,8,13,9,Medium
22,20,90,1,92,87,80,6,14,13,High
42,24,57,1,50,54,44,3,14,6,Low
46,38,82,1,71,65,59,5,8,6,Medium
29,18,62,1,76,65,88,7,13,9,Medium
44,31,70,0,76,55,72,7,14,10,Medium
41,25,60,1,66,70,47,4,14,8,Low
20,12,60,1,68,69,53,7,10,6,High
39,34,87,1,84,86,89,6,9,8,High
45,21,46,1,66,55,53,3,13,7,Low
43,40,93,1,88,88,98,7,13,12,High
31,22,70,0,64,85,59,5,14,11,Medium
29,17,58,0,70,69,58,4,12,8,Medium
43,26,60,1,45,48,69,1,11,6,Low
48,30,62,0,72,66,70,4,9,5,Low
47,28,59,1,54,51,60,3,9,3,Low
