Meetings_Scheduled,Meetings_Attended,Attendance,Punctuality,Sprint_Completion,Task_Quality,On_Time_Delivery,Communication,Tasks_Assigned,Tasks_Completed,Task_Completion_Rate,On_Time_Delivery_Rate,Overall_Quality_Score,Communication_Level,Is_Punctual,Meeting_Attendance_Rate,Performance_Index,Attendance_Consistency
49,20,40,1,43,71,56,4,14,6,0.42857142857142855,0.56,57.0,0.4,1,40.816326530612244,53.214285714285715,0.7
23,18,78,0,68,61,67,6,13,9,0.6923076923076923,0.67,64.5,0.6,0,78.26086956521739,66.3076923076923,0.39
43,42,97,1,81,76,93,9,8,7,0.875,0.93,78.5,0.9,1,97.67441860465115,84.37500000000001,0.985
47,29,61,0,64,74,78,6,11,8,0.7272727272727273,0.78,69.0,0.6,0,61.702127659574465,72.18181818181819,0.305
26,10,38,1,54,61,65,3,9,4,0.4444444444444444,0.65,57.5,0.3,1,38.46153846153847,56.111111111111114,0.69
27,21,77,1,64,87,82,4,9,5,0.5555555555555556,0.82,75.5,0.4,1,77.77777777777779,72.13888888888889,0.885
27,17,62,1,67,59,72,6,14,5,0.35714285714285715,0.72,63.0,0.6,1,62.96296296296296,58.42857142857143,0.81
25,13,52,1,52,46,56,2,9,5,0.5555555555555556,0.56,49.0,0.2,1,52.0,52.388888888888886,0.76
26,23,88,1,90,94,94,6,9,8,0.8888888888888888,0.94,92.0,0.6,1,88.46153846153845,91.72222222222221,0.94
31,20,64,1,55,88,68,6,13,9,0.6923076923076923,0.68,71.5,0.6,1,64.51612903225806,70.0576923076923,0.8200000000000001
36,29,80,1,55,88,72,4,14,9,0.6428571428571429,0.72,71.5,0.4,1,80.55555555555556,69.82142857142857,0.9
20,18,90,1,75,86,81,9,10,9,0.9,0.81,80.5,0.9,1,90.0,83.0,0.95
42,41,97,1,87,84,76,6,8,7,0.875,0.76,85.5,0.6,1,97.61904761904762,83.625,0.985
28,13,46,1,67,52,59,3,11,4,0.36363636363636365,0.59,59.5,0.3,1,46.42857142857143,53.590909090909086,0.73
43,41,95,1,84,79,88,9,14,13,0.9285714285714286,0.88,81.5,0.9,1,95.34883720930233,85.96428571428572,0.975
42,29,69,1,62,57,61,8,9,7,0.7777777777777778,0.61,59.5,0.8,1,69.04761904761905,64.44444444444444,0.845
24,22,91,1,92,76,99,8,14,12,0.8571428571428571,0.99,84.0,0.8,1,91.66666666666666,88.17857142857144,0.9550000000000001
47,46,97,1,98,87,79,8,8,7,0.875,0.79,92.5,0.8,1,97.87234042553192,87.875,0.985
36,19,52,1,72,69,43,4,11,6,0.5454545454545454,0.43,70.5,0.4,1,52.77777777777778,59.63636363636363,0.76
44,22,50,0,72,57,45,5,12,5,0.4166666666666667,0.45,64.5,0.5,0,50.0,53.91666666666667,0.25
44,41,93,1,99,88,73,9,14,13,0.9285714285714286,0.73,93.5,0.9,1,93.18181818181817,88.21428571428572,0.9650000000000001
30,26,86,0,76,80,85,9,13,11,0.8461538461538461,0.85,78.0,0.9,0,86.66666666666667,81.40384615384616,0.43
49,23,46,1,57,50,44,3,8,4,0.5,0.44,53.5,0.3,1,46.93877551020408,50.24999999999999,0.73
49,39,79,1,81,61,58,8,9,7,0.7777777777777778,0.58,71.0,0.8,1,79.59183673469387,69.44444444444444,0.895
20,12,60,0,77,76,79,5,12,9,0.75,0.79,76.5,0.5,0,60.0,76.75,0.3
39,26,66,0,88,71,86,4,11,8,0.7272727272727273,0.86,79.5,0.4,0,66.66666666666666,79.43181818181819,0.33
37,22,59,0,61,58,50,6,12,5,0.4166666666666667,0.5,59.5,0.6,0,59.45945945945946,52.666666666666664,0.295
44,35,79,1,68,64,57,6,9,6,0.6666666666666666,0.57,66.0,0.6,1,79.54545454545455,63.916666666666664,0.895
31,19,61,1,50,49,67,1,12,4,0.3333333333333333,0.67,49.5,0.1,1,61.29032258064516,49.83333333333333,0.8049999999999999
20,12,60,1,68,61,73,8,12,8,0.6666666666666666,0.73,64.5,0.8,1,60.0,67.16666666666666,0.8
28,26,92,0,76,97,74,9,8,7,0.875,0.74,86.5,0.9,0,92.85714285714286,83.625,0.46
22,15,68,1,77,55,59,7,14,9,0.6428571428571429,0.59,66.0,0.7,1,68.18181818181817,63.82142857142858,0.8400000000000001
34,24,70,0,85,73,85,6,12,9,0.75,0.85,79.0,0.6,0,70.58823529411765,79.5,0.35
25,22,88,1,82,97,86,7,9,8,0.8888888888888888,0.86,89.5,0.7,1,88.0,88.47222222222221,0.94
42,32,76,1,58,70,55,7,14,12,0.8571428571428571,0.55,64.0,0.7,1,76.19047619047619,67.17857142857142,0.88
31,21,67,1,72,61,78,8,13,11,0.8461538461538461,0.78,66.5,0.8,1,67.74193548387096,73.90384615384616,0.835
38,25,65,0,69,68,72,5,8,6,0.75,0.72,68.5,0.5,0,65.78947368421053,71.0,0.325
31,19,61,1,70,60,60,5,11,9,0.8181818181818182,0.6,65.0,0.5,1,61.29032258064516,67.95454545454545,0.8049999999999999
28,17,60,1,67,71,63,4,12,10,0.8333333333333334,0.63,69.0,0.4,1,60.71428571428571,71.08333333333333,0.8
46,41,89,1,84,98,93,8,14,13,0.9285714285714286,0.93,91.0,0.8,1,89.13043478260869,91.96428571428571,0.9450000000000001
27,14,51,1,41,46,67,5,13,5,0.38461538461538464,0.67,43.5,0.5,1,51.85185185185185,48.11538461538461,0.755
23,11,47,0,57,53,60,3,12,5,0.4166666666666667,0.6,55.0,0.3,0,47.82608695652174,52.916666666666664,0.235
41,37,90,1,79,89,85,7,9,8,0.8888888888888888,0.85,84.0,0.7,1,90.2439024390244,85.47222222222223,0.95
32,20,62,0,77,86,80,5,8,5,0.625,0.8,81.5,0.5,0,62.5,76.375,0.31
31,17,54,1,45,50,69,6,12,4,0.3333333333333333,0.69,47.5,0.6,1,54.83870967741935,49.33333333333333,0.77
37,15,40,1,59,68,51,4,10,5,0.5,0.51,63.5,0.4,1,40.54054054054054,57.00000000000001,0.7
36,22,61,1,82,63,85,8,10,7,0.7,0.85,72.5,0.8,1,61.111111111111114,75.0,0.8049999999999999
20,12,60,0,79,63,75,6,14,10,0.7142857142857143,0.75,71.0,0.6,0,60.0,72.10714285714286,0.3
23,19,82,1,92,99,94,7,10,9,0.9,0.94,95.5,0.7,1,82.6086956521739,93.75,0.9099999999999999
23,12,52,1,62,73,47,2,12,6,0.5,0.47,67.5,0.2,1,52.17391304347826,58.00000000000001,0.76
27,17,62,1,59,68,86,5,11,8,0.7272727272727273,0.86,63.5,0.5,1,62.96296296296296,71.43181818181819,0.81
22,16,72,0,76,74,68,8,8,5,0.625,0.68,75.0,0.8,0,72.72727272727273,70.125,0.36
30,12,40,0,60,47,57,5,13,7,0.5384615384615384,0.57,53.5,0.5,0,40.0,54.46153846153845,0.2
26,16,61,0,69,61,52,4,9,6,0.6666666666666666,0.52,65.0,0.4,0,61.53846153846154,62.16666666666666,0.305
28,12,42,1,52,53,68,6,9,5,0.5555555555555556,0.68,52.5,0.6,1,42.857142857142854,57.13888888888889,0.71
42,32,76,1,67,71,62,7,14,9,0.6428571428571429,0.62,69.0,0.7,1,76.19047619047619,66.07142857142857,0.88
49,34,69,0,56,70,74,5,13,11,0.8461538461538461,0.74,63.0,0.5,0,69.38775510204081,71.15384615384615,0.345
36,21,58,1,56,48,63,1,12,6,0.5,0.63,52.0,0.1,1,58.333333333333336,54.25,0.79
28,25,89,1,96,75,85,8,13,12,0.9230769230769231,0.85,85.5,0.8,1,89.28571428571429,87.07692307692308,0.9450000000000001
20,18,90,1,79,94,86,6,13,12,0.9230769230769231,0.86,86.5,0.6,1,90.0,87.82692307692307,0.95
38,37,97,1,79,88,97,9,11,10,0.9090909090909091,0.97,83.5,0.9,1,97.36842105263158,88.72727272727272,0.985
47,20,42,0,59,52,71,2,13,7,0.5384615384615384,0.71,55.5,0.2,0,42.5531914893617,58.96153846153845,0.21
26,17,65,1,86,72,54,5,13,10,0.7692307692307693,0.54,79.0,0.5,1,65.38461538461539,72.23076923076923,0.825
45,33,73,1,78,61,71,8,10,8,0.8,0.71,69.5,0.8,1,73.33333333333333,72.50000000000001,0.865
40,37,92,1,94,93,86,9,14,13,0.9285714285714286,0.86,93.5,0.9,1,92.5,91.46428571428572,0.96
26,24,92,1,79,89,83,7,8,7,0.875,0.83,84.0,0.7,1,92.3076923076923,84.625,0.96
39,27,69,1,87,72,56,7,14,11,0.7857142857142857,0.56,79.5,0.7,1,69.23076923076923,73.39285714285714,0.845
31,14,45,1,51,62,46,2,14,8,0.5714285714285714,0.46,56.5,0.2,1,45.16129032258064,54.035714285714285,0.725
37,26,70,1,82,71,69,6,11,7,0.6363636363636364,0.69,76.5,0.6,1,70.27027027027027,71.4090909090909,0.85
26,12,46,0,42,67,40,6,13,6,0.46153846153846156,0.4,54.5,0.6,0,46.15384615384615,48.78846153846153,0.23
46,44,95,1,81,82,74,8,14,13,0.9285714285714286,0.74,81.5,0.8,1,95.65217391304348,82.46428571428572,0.975
42,40,95,0,78,88,79,7,9,8,0.8888888888888888,0.79,83.0,0.7,0,95.23809523809523,83.47222222222223,0.475
36,20,55,1,47,74,44,4,10,4,0.4,0.44,60.5,0.4,1,55.55555555555556,51.24999999999999,0.775
26,24,92,1,79,87,89,9,14,13,0.9285714285714286,0.89,83.0,0.9,1,92.3076923076923,86.96428571428572,0.96
32,19,59,1,74,45,70,4,9,4,0.4444444444444444,0.7,59.5,0.4,1,59.375,58.36111111111111,0.7949999999999999
30,18,60,1,81,66,56,5,13,10,0.7692307692307693,0.56,73.5,0.5,1,60.0,69.98076923076924,0.8
40,23,57,1,43,51,50,2,12,6,0.5,0.5,47.0,0.2,1,57.49999999999999,48.5,0.7849999999999999
44,31,70,0,71,55,71,6,11,7,0.6363636363636364,0.71,63.0,0.6,0,70.45454545454545,65.1590909090909,0.35
23,17,73,0,59,83,73,6,13,9,0.6923076923076923,0.73,71.0,0.6,0,73.91304347826086,71.0576923076923,0.365
21,20,95,1,75,75,80,8,8,7,0.875,0.8,75.0,0.8,1,95.23809523809523,79.375,0.975
28,14,50,0,57,65,67,1,10,4,0.4,0.67,61.0,0.1,0,50.0,57.25,0.25
49,47,95,1,76,88,89,6,8,7,0.875,0.89,82.0,0.6,1,95.91836734693877,85.125,0.975
46,22,47,1,55,50,69,3,9,3,0.3333333333333333,0.69,52.5,0.3,1,47.82608695652174,51.83333333333333,0.735
38,33,86,1,93,77,82,7,12,10,0.8333333333333334,0.82,85.0,0.7,1,86.8421052631579,83.83333333333334,0.9299999999999999
21,16,76,0,61,80,53,4,9,7,0.7777777777777778,0.53,70.5,0.4,0,76.19047619047619,67.94444444444446,0.38
48,31,64,0,80,72,69,5,12,10,0.8333333333333334,0.69,76.0,0.5,0,64.58333333333334,76.08333333333334,0.32
46,44,95,1,87,96,89,7,14,13,0.9285714285714286,0.89,91.5,0.7,1,95.65217391304348,91.21428571428572,0.975
37,18,48,1,45,65,52,4,8,4,0.5,0.52,55.0,0.4,1,48.64864864864865,53.0,0.74
31,29,93,0,75,85,76,8,13,11,0.8461538461538461,0.76,80.0,0.8,0,93.54838709677419,80.15384615384616,0.465
41,40,97,1,86,75,79,6,8,7,0.875,0.79,80.5,0.6,1,97.5609756097561,81.875,0.985
29,19,65,1,84,61,72,4,11,9,0.8181818181818182,0.72,72.5,0.4,1,65.51724137931035,74.70454545454545,0.825
24,21,87,1,93,89,81,6,10,9,0.9,0.81,91.0,0.6,1,87.5,88.25,0.935
26,14,53,1,52,50,50,3,14,8,0.5714285714285714,0.5,51.0,0.3,1,53.84615384615385,52.28571428571429,0.765
33,15,45,0,60,72,55,4,10,5,0.5,0.55,66.0,0.4,0,45.45454545454545,59.25,0.225
40,27,67,1,86,60,60,4,11,7,0.6363636363636364,0.6,73.0,0.4,1,67.5,67.4090909090909,0.835
48,37,77,0,68,58,82,5,10,6,0.6,0.82,63.0,0.5,0,77.08333333333334,67.0,0.385
32,23,71,1,56,88,64,4,11,9,0.8181818181818182,0.64,72.0,0.4,1,71.875,72.45454545454547,0.855
36,29,80,1,82,55,65,4,12,10,0.8333333333333334,0.65,68.5,0.4,1,80.55555555555556,71.33333333333334,0.9
25,20,80,0,55,61,75,4,14,11,0.7857142857142857,0.75,58.0,0.4,0,80.0,67.39285714285714,0.4
35,27,77,1,67,83,74,8,12,10,0.8333333333333334,0.74,75.0,0.8,1,77.14285714285715,76.83333333333333,0.885
23,16,69,0,72,59,51,8,14,11,0.7857142857142857,0.51,65.5,0.8,0,69.56521739130434,65.14285714285715,0.345
35,28,80,1,85,64,83,4,10,7,0.7,0.83,74.5,0.4,1,80.0,75.5,0.9
46,43,93,1,77,95,89,7,12,11,0.9166666666666666,0.89,86.0,0.7,1,93.47826086956522,88.16666666666667,0.9650000000000001
36,33,91,0,94,80,87,9,12,11,0.9166666666666666,0.87,87.0,0.9,0,91.66666666666666,88.16666666666667,0.455
38,28,73,1,73,72,50,4,11,8,0.7272727272727273,0.5,72.5,0.4,1,73.68421052631578,66.93181818181819,0.865
23,16,69,1,63,81,84,7,9,8,0.8888888888888888,0.84,72.0,0.7,1,69.56521739130434,79.22222222222221,0.845
22,14,63,1,72,59,53,6,9,7,0.7777777777777778,0.53,65.5,0.6,1,63.63636363636363,65.44444444444444,0.815
35,22,62,1,83,86,51,4,13,9,0.6923076923076923,0.51,84.5,0.4,1,62.857142857142854,72.30769230769229,0.81
37,27,72,1,62,61,69,8,14,9,0.6428571428571429,0.69,61.5,0.8,1,72.97297297297297,64.07142857142857,0.86
44,29,65,1,57,59,70,5,8,6,0.75,0.7,58.0,0.5,1,65.9090909090909,65.25,0.825
46,36,78,1,59,63,89,8,10,8,0.8,0.89,61.0,0.8,1,78.26086956521739,72.75,0.89
22,15,68,1,60,86,55,5,10,8,0.8,0.55,73.0,0.5,1,68.18181818181817,70.24999999999999,0.8400000000000001
47,25,53,0,45,72,66,4,14,5,0.35714285714285715,0.66,58.5,0.4,0,53.191489361702125,54.67857142857143,0.265
47,44,93,1,80,96,91,7,9,8,0.8888888888888888,0.91,88.0,0.7,1,93.61702127659575,88.97222222222223,0.9650000000000001
28,20,71,1,57,87,84,4,9,7,0.7777777777777778,0.84,72.0,0.4,1,71.42857142857143,76.44444444444444,0.855
34,25,73,1,76,55,69,7,13,10,0.7692307692307693,0.69,65.5,0.7,1,73.52941176470588,69.23076923076923,0.865
22,20,90,1,76,95,74,8,14,13,0.9285714285714286,0.74,85.5,0.8,1,90.9090909090909,84.46428571428572,0.95
39,24,61,0,68,86,84,8,13,9,0.6923076923076923,0.84,77.0,0.8,0,61.53846153846154,76.8076923076923,0.305
33,18,54,1,68,60,58,1,10,4,0.4,0.58,64.0,0.1,1,54.54545454545454,56.50000000000001,0.77
39,30,76,0,80,59,70,6,9,7,0.7777777777777778,0.7,69.5,0.6,0,76.92307692307693,71.69444444444444,0.38
34,31,91,1,85,95,70,6,10,9,0.9,0.7,90.0,0.6,1,91.17647058823529,84.99999999999999,0.9550000000000001
49,48,97,0,84,92,92,7,13,12,0.9230769230769231,0.92,88.0,0.7,0,97.95918367346938,90.07692307692308,0.485
43,40,93,1,82,99,79,8,13,11,0.8461538461538461,0.79,90.5,0.8,1,93.02325581395348,86.15384615384616,0.9650000000000001
41,35,85,0,86,76,96,6,14,13,0.9285714285714286,0.96,81.0,0.6,0,85.36585365853658,87.71428571428572,0.425
43,30,69,1,64,81,85,7,9,7,0.7777777777777778,0.85,72.5,0.7,1,69.76744186046511,76.94444444444444,0.845
35,30,85,1,92,86,76,7,9,8,0.8888888888888888,0.76,89.0,0.7,1,85.71428571428571,85.72222222222221,0.925
23,22,95,1,81,84,98,9,13,12,0.9230769230769231,0.98,82.5,0.9,1,95.65217391304348,88.82692307692307,0.975
48,44,91,0,88,93,88,8,10,9,0.9,0.88,90.5,0.8,0,91.66666666666666,89.75,0.455
23,22,95,1,95,81,79,6,14,13,0.9285714285714286,0.79,88.0,0.6,1,95.65217391304348,86.96428571428572,0.975
29,13,44,1,53,59,52,3,8,3,0.375,0.52,56.0,0.3,1,44.827586206896555,50.375,0.72
39,37,94,1,86,78,89,9,11,10,0.9090909090909091,0.89,82.0,0.9,1,94.87179487179486,85.97727272727273,0.97
35,29,82,1,86,56,59,8,12,9,0.75,0.59,71.0,0.8,1,82.85714285714286,69.0,0.9099999999999999
47,29,61,1,45,69,48,4,12,6,0.5,0.48,57.0,0.4,1,61.702127659574465,53.0,0.8049999999999999
24,16,66,0,58,86,76,6,8,5,0.625,0.76,72.0,0.6,0,66.66666666666666,70.625,0.33
38,30,78,1,66,61,68,5,10,6,0.6,0.68,63.5,0.5,1,78.94736842105263,63.75000000000001,0.89
41,38,92,1,87,87,79,8,13,12,0.9230769230769231,0.79,87.0,0.8,1,92.6829268292683,86.32692307692308,0.96
33,28,84,1,96,95,88,7,12,11,0.9166666666666666,0.88,95.5,0.7,1,84.84848484848484,92.66666666666666,0.9199999999999999
43,29,67,1,76,72,88,6,11,8,0.7272727272727273,0.88,74.0,0.6,1,67.44186046511628,77.18181818181817,0.835
48,33,68,1,63,84,50,7,10,8,0.8,0.5,73.5,0.7,1,68.75,69.25,0.8400000000000001
23,12,52,0,56,71,51,1,9,5,0.5555555555555556,0.51,63.5,0.1,0,52.17391304347826,58.38888888888889,0.26
29,19,65,0,63,86,86,7,8,7,0.875,0.86,74.5,0.7,0,65.51724137931035,80.625,0.325
48,29,60,1,74,67,85,8,8,5,0.625,0.85,70.5,0.8,1,60.416666666666664,72.125,0.8
43,41,95,1,78,78,73,6,14,13,0.9285714285714286,0.73,78.0,0.6,1,95.34883720930233,80.46428571428571,0.975
20,16,80,1,68,76,52,4,11,7,0.6363636363636364,0.52,72.0,0.4,1,80.0,64.9090909090909,0.9
31,27,87,0,75,78,87,9,9,8,0.8888888888888888,0.87,76.5,0.9,0,87.09677419354838,82.22222222222221,0.435
38,17,44,1,64,71,49,1,13,5,0.38461538461538464,0.49,67.5,0.1,1,44.73684210526316,55.61538461538462,0.72
44,31,70,1,87,73,53,5,12,10,0.8333333333333334,0.53,80.0,0.5,1,70.45454545454545,74.08333333333334,0.85
37,36,97,0,75,82,94,9,9,8,0.8888888888888888,0.94,78.5,0.9,0,97.2972972972973,84.97222222222221,0.485
36,25,69,1,57,89,56,6,10,8,0.8,0.56,73.0,0.6,1,69.44444444444444,70.5,0.845
36,15,41,0,66,50,64,3,12,6,0.5,0.64,58.0,0.3,0,41.66666666666667,57.50000000000001,0.205
32,29,90,1,82,96,95,7,11,10,0.9090909090909091,0.95,89.0,0.7,1,90.625,90.97727272727272,0.95
31,16,51,1,68,49,48,5,11,6,0.5454545454545454,0.48,58.5,0.5,1,51.61290322580645,54.88636363636363,0.755
34,33,97,0,84,76,74,9,9,8,0.8888888888888888,0.74,80.0,0.9,0,97.05882352941177,80.72222222222223,0.485
28,26,92,0,90,94,74,7,11,10,0.9090909090909091,0.74,92.0,0.7,0,92.85714285714286,87.22727272727273,0.46
34,30,88,1,79,82,91,8,8,7,0.875,0.91,80.5,0.8,1,88.23529411764706,84.875,0.94
41,26,63,0,59,64,52,6,14,10,0.7142857142857143,0.52,61.5,0.6,0,63.41463414634146,61.60714285714286,0.315
20,17,85,0,83,96,99,9,12,11,0.9166666666666666,0.99,89.5,0.9,0,85.0,92.41666666666666,0.425
33,20,60,1,65,85,58,6,14,10,0.7142857142857143,0.58,75.0,0.6,1,60.60606060606061,69.85714285714286,0.8
30,27,90,0,96,87,99,7,13,12,0.9230769230769231,0.99,91.5,0.7,0,90.0,93.5769230769231,0.45
23,18,78,1,71,69,82,6,9,7,0.7777777777777778,0.82,70.0,0.6,1,78.26086956521739,74.94444444444443,0.89
31,26,83,1,81,75,61,4,12,9,0.75,0.61,78.0,0.4,1,83.87096774193549,73.0,0.915
29,24,82,0,79,92,89,8,8,7,0.875,0.89,85.5,0.8,0,82.75862068965517,86.875,0.41
20,19,95,1,84,90,73,8,12,11,0.9166666666666666,0.73,87.0,0.8,1,95.0,84.66666666666667,0.975
31,28,90,1,98,88,90,7,8,7,0.875,0.9,93.0,0.7,1,90.32258064516128,90.875,0.95
29,12,41,0,45,71,72,2,12,7,0.5833333333333334,0.72,58.0,0.2,0,41.37931034482759,61.58333333333332,0.205
31,30,96,1,97,97,76,7,8,7,0.875,0.76,97.0,0.7,1,96.7741935483871,89.375,0.98
31,30,96,1,77,92,73,7,14,13,0.9285714285714286,0.73,84.5,0.7,1,96.7741935483871,83.71428571428571,0.98
20,15,75,1,65,89,72,4,10,7,0.7,0.72,77.0,0.4,1,75.0,74.0,0.875
34,23,67,1,88,64,65,6,10,6,0.6,0.65,76.0,0.6,1,67.64705882352942,69.25,0.835
35,14,40,1,47,50,68,6,10,5,0.5,0.68,48.5,0.6,1,40.0,53.75,0.7
25,16,64,0,55,81,63,5,8,5,0.625,0.63,68.0,0.5,0,64.0,65.375,0.32
35,21,60,1,79,66,82,5,8,6,0.75,0.82,72.5,0.5,1,60.0,75.5,0.8
38,34,89,1,97,87,85,7,9,8,0.8888888888888888,0.85,92.0,0.7,1,89.47368421052632,89.47222222222221,0.9450000000000001
43,41,95,0,88,78,74,7,8,7,0.875,0.74,83.0,0.7,0,95.34883720930233,81.87500000000001,0.475
43,41,95,1,83,75,95,9,14,13,0.9285714285714286,0.95,79.0,0.9,1,95.34883720930233,86.46428571428572,0.975
29,24,82,1,55,77,84,5,8,6,0.75,0.84,66.0,0.5,1,82.75862068965517,72.75,0.9099999999999999
43,41,95,1,86,86,82,6,9,8,0.8888888888888888,0.82,86.0,0.6,1,95.34883720930233,85.72222222222223,0.975
46,33,71,1,62,83,60,7,14,10,0.7142857142857143,0.6,72.5,0.7,1,71.73913043478261,69.10714285714286,0.855
24,17,70,1,70,60,85,8,9,6,0.6666666666666666,0.85,65.0,0.8,1,70.83333333333334,70.41666666666666,0.85
30,23,76,1,76,79,84,5,9,7,0.7777777777777778,0.84,77.5,0.5,1,76.66666666666667,79.19444444444444,0.88
28,18,64,1,55,81,76,7,14,9,0.6428571428571429,0.76,68.0,0.7,1,64.28571428571429,69.07142857142858,0.8200000000000001
40,21,52,0,43,54,53,2,11,5,0.45454545454545453,0.53,48.5,0.2,0,52.5,48.86363636363637,0.26
37,25,67,1,66,84,50,6,13,8,0.6153846153846154,0.5,75.0,0.6,1,67.56756756756756,65.38461538461539,0.835
28,27,96,1,97,89,96,6,11,10,0.9090909090909091,0.96,93.0,0.6,1,96.42857142857143,93.22727272727272,0.98
30,25,83,1,85,76,77,9,11,10,0.9090909090909091,0.77,80.5,0.9,1,83.33333333333334,82.22727272727272,0.915
41,19,46,1,45,68,53,4,11,6,0.5454545454545454,0.53,56.5,0.4,1,46.34146341463415,55.13636363636364,0.73
44,36,81,1,69,64,84,8,12,7,0.5833333333333334,0.84,66.5,0.8,1,81.81818181818183,68.83333333333333,0.905
35,31,88,1,85,96,77,8,8,7,0.875,0.77,90.5,0.8,1,88.57142857142857,86.375,0.94
30,21,70,1,82,58,89,5,13,11,0.8461538461538461,0.89,70.0,0.5,1,70.0,78.40384615384616,0.85
37,24,64,1,56,72,89,6,9,6,0.6666666666666666,0.89,64.0,0.6,1,64.86486486486487,70.91666666666667,0.8200000000000001
42,26,61,0,67,78,79,6,14,10,0.7142857142857143,0.79,72.5,0.6,0,61.904761904761905,73.85714285714286,0.305
34,31,91,0,93,94,98,7,13,12,0.9230769230769231,0.98,93.5,0.7,0,91.17647058823529,94.32692307692308,0.455
35,21,60,0,82,69,85,5,10,6,0.6,0.85,75.5,0.5,0,60.0,74.0,0.3
39,38,97,0,92,98,88,6,14,13,0.9285714285714286,0.88,95.0,0.6,0,97.43589743589743,92.71428571428571,0.485
49,47,95,1,82,81,85,6,12,11,0.9166666666666666,0.85,81.5,0.6,1,95.91836734693877,84.91666666666666,0.975
37,33,89,0,80,84,78,8,14,13,0.9285714285714286,0.78,82.0,0.8,0,89.1891891891892,83.71428571428572,0.445
29,16,55,1,59,60,74,2,8,4,0.5,0.74,59.5,0.2,1,55.172413793103445,60.74999999999999,0.775
45,22,48,1,47,62,70,1,13,5,0.38461538461538464,0.7,54.5,0.1,1,48.888888888888886,54.365384615384606,0.74
20,8,40,0,56,74,50,3,12,5,0.4166666666666667,0.5,65.0,0.3,0,40.0,55.41666666666667,0.2
41,35,85,1,75,88,77,7,11,10,0.9090909090909091,0.77,81.5,0.7,1,85.36585365853658,82.72727272727273,0.925
34,22,64,0,69,60,66,5,8,5,0.625,0.66,64.5,0.5,0,64.70588235294117,64.375,0.32
31,22,70,1,62,72,51,8,9,8,0.8888888888888888,0.51,67.0,0.8,1,70.96774193548387,68.47222222222223,0.85
25,24,96,1,80,90,74,9,9,8,0.8888888888888888,0.74,85.0,0.9,1,96.0,83.22222222222221,0.98
44,23,52,0,62,53,54,4,11,4,0.36363636363636365,0.54,57.5,0.4,0,52.27272727272727,51.34090909090909,0.26
28,18,64,1,56,71,61,7,9,6,0.6666666666666666,0.61,63.5,0.7,1,64.28571428571429,63.66666666666666,0.8200000000000001
25,10,40,1,46,45,46,1,11,6,0.5454545454545454,0.46,45.5,0.1,1,40.0,47.88636363636364,0.7
29,25,86,0,86,95,93,9,13,12,0.9230769230769231,0.93,90.5,0.9,0,86.20689655172413,91.57692307692308,0.43
43,30,69,1,63,61,67,4,10,7,0.7,0.67,62.0,0.4,1,69.76744186046511,65.25,0.845
48,43,89,1,97,99,77,7,13,12,0.9230769230769231,0.77,98.0,0.7,1,89.58333333333334,91.32692307692308,0.9450000000000001
49,47,95,1,84,92,77,8,12,11,0.9166666666666666,0.77,88.0,0.8,1,95.91836734693877,86.16666666666667,0.975
36,27,75,1,75,58,77,8,13,10,0.7692307692307693,0.77,66.5,0.8,1,75.0,71.73076923076923,0.875
43,25,58,1,44,61,52,4,14,7,0.5,0.52,52.5,0.4,1,58.139534883720934,51.75000000000001,0.79
48,45,93,1,75,82,84,6,12,11,0.9166666666666666,0.84,78.5,0.6,1,93.75,83.16666666666666,0.9650000000000001
30,28,93,1,83,75,73,8,9,8,0.8888888888888888,0.73,79.0,0.8,1,93.33333333333333,79.97222222222223,0.9650000000000001
33,21,63,1,61,72,51,4,10,8,0.8,0.51,66.5,0.4,1,63.63636363636363,65.99999999999999,0.815
28,21,75,1,67,62,68,5,11,8,0.7272727272727273,0.68,64.5,0.5,1,75.0,67.43181818181819,0.875
41,32,78,1,74,68,73,7,14,10,0.7142857142857143,0.73,71.0,0.7,1,78.04878048780488,71.60714285714286,0.89
34,32,94,1,93,85,72,9,9,8,0.8888888888888888,0.72,89.0,0.9,1,94.11764705882352,84.72222222222221,0.97
47,38,80,1,83,70,80,4,13,11,0.8461538461538461,0.8,76.5,0.4,1,80.85106382978722,79.40384615384615,0.9
49,23,46,0,57,74,51,3,8,3,0.375,0.51,65.5,0.3,0,46.93877551020408,54.87500000000001,0.23
29,13,44,0,42,69,61,4,10,4,0.4,0.61,55.5,0.4,0,44.827586206896555,52.99999999999999,0.22
36,31,86,1,99,96,91,7,10,9,0.9,0.91,97.5,0.7,1,86.11111111111111,94.0,0.9299999999999999
34,31,91,1,79,88,82,9,14,12,0.8571428571428571,0.82,83.5,0.9,1,91.17647058823529,83.67857142857143,0.9550000000000001
49,42,85,1,92,79,89,7,14,13,0.9285714285714286,0.89,85.5,0.7,1,85.71428571428571,88.21428571428572,0.925
30,23,76,1,73,78,63,7,14,9,0.6428571428571429,0.63,75.5,0.7,1,76.66666666666667,69.57142857142857,0.88
23,17,73,0,80,65,88,8,10,7,0.7,0.88,72.5,0.8,0,73.91304347826086,75.75,0.365
44,36,81,0,82,78,85,4,13,10,0.7692307692307693,0.85,80.0,0.4,0,81.81818181818183,80.48076923076923,0.405
49,43,87,1,98,89,85,6,13,11,0.8461538461538461,0.85,93.5,0.6,1,87.75510204081633,89.15384615384616,0.935
