Meetings_Scheduled,Meetings_Attended,Attendance,Punctuality,Sprint_Completion,Task_Quality,On_Time_Delivery,Communication,Tasks_Assigned,Tasks_Completed,Performance
34,29,85,1,75,86,79,8,10,9,High
42,40,95,1,89,75,89,7,8,7,High
46,18,39,0,66,59,66,1,10,6,Low
35,30,85,0,90,77,96,9,8,7,High
45,39,86,0,77,89,74,7,9,8,High
47,42,89,0,89,75,87,9,8,7,High
41,24,58,0,64,83,59,5,10,7,Medium
32,26,81,1,70,89,84,4,12,10,Medium
40,21,52,1,69,48,66,1,9,5,Low
43,41,95,1,97,83,75,8,11,10,High
44,33,75,1,81,62,58,7,14,9,Medium
38,36,94,1,93,78,99,9,14,13,High
42,25,59,1,79,66,60,6,12,8,Medium
23,21,91,1,82,75,81,6,14,12,High
46,40,86,1,83,91,83,6,13,12,High
27,21,77,1,59,77,53,4,8,6,Medium
36,29,80,1,76,56,62,5,8,6,Medium
39,38,97,0,92,98,88,6,14,13,High
37,36,97,0,86,90,75,7,12,11,High
49,45,91,1,88,94,99,9,12,11,High
27,25,92,1,89,84,87,7,12,11,High
31,14,45,1,51,62,46,2,14,8,Low
22,15,68,1,73,64,69,8,14,10,Medium
31,12,38,0,43,49,53,6,13,8,Low
44,43,97,0,99,94,79,8,13,12,High
21,12,57,1,46,71,72,1,12,6,Low
22,21,95,0,86,76,78,9,8,7,High
27,18,66,1,85,65,87,5,8,5,Medium
35,22,62,0,60,63,59,4,9,7,Medium
33,13,39,1,44,72,57,3,9,3,Low
36,17,47,1,60,52,50,5,13,5,Low
31,20,64,0,89,67,84,6,10,7,Medium
37,33,89,1,98,98,96,6,13,11,High
29,16,55,0,70,45,45,5,11,6,Low
49,48,97,1,88,92,98,6,11,9,High
24,16,66,0,84,63,64,7,11,9,Medium
37,16,43,0,56,54,62,2,10,5,Low
42,18,42,0,57,67,58,1,12,7,Low
40,35,87,1,90,83,90,8,12,11,High
37,22,59,1,55,64,55,6,12,7,Medium
48,46,95,1,82,94,71,7,8,7,High
38,34,89,1,89,75,85,7,9,8,High
46,44,95,1,92,80,71,9,9,8,High
46,22,47,1,55,73,43,2,14,6,Low
25,12,48,1,66,50,67,2,14,5,Low
41,22,53,1,60,68,43,3,12,7,Medium
22,9,40,1,69,66,40,1,8,4,Low
27,26,96,0,93,82,79,7,8,7,High
38,25,65,1,89,85,58,4,13,10,Medium
20,18,90,1,92,94,71,7,9,8,High
21,18,85,1,92,83,71,8,14,12,High
28,13,46,1,52,45,47,1,13,6,Low
21,20,95,1,91,90,99,6,8,7,High
37,19,51,1,74,56,65,2,13,7,Low
32,27,84,1,94,94,89,9,12,11,High
38,29,76,1,72,73,87,4,8,6,Medium
25,13,52,1,48,72,52,4,8,3,Low
43,21,48,1,52,51,71,4,11,6,Low
29,18,62,0,76,68,63,8,14,12,Medium
48,33,68,1,55,58,80,7,9,7,Medium
38,32,84,1,78,89,83,7,11,10,High
32,29,90,0,82,97,90,7,8,7,High
31,15,48,1,69,60,64,3,10,5,Low
22,13,59,0,55,80,82,5,13,8,Medium
49,40,81,1,72,66,86,4,13,9,Medium
48,44,91,0,93,84,85,6,12,11,High
47,41,87,0,79,88,94,7,11,10,High
35,33,94,1,90,78,91,8,13,12,High
48,44,91,0,77,97,84,9,13,12,High
41,16,39,1,54,45,52,2,9,4,Low
40,26,65,1,82,61,56,4,11,7,Medium
43,17,39,1,54,58,40,3,14,6,Low
44,23,52,0,62,53,54,4,11,4,Low
25,23,92,1,76,85,99,8,13,12,High
36,35,97,1,89,99,76,8,9,8,High
32,28,87,1,83,86,90,9,8,7,High
47,41,87,0,82,79,84,8,8,7,High
27,17,62,0,88,68,63,8,14,10,Medium
39,26,66,0,89,72,76,8,13,10,Medium
27,17,62,0,53,66,43,3,9,5,Low
28,13,46,1,66,45,50,6,14,7,Low
46,23,50,0,48,61,72,2,10,6,Low
37,26,70,1,74,59,54,8,8,5,Medium
41,36,87,0,91,98,94,7,14,13,High
38,23,60,1,74,65,81,5,10,6,Medium
36,26,72,1,68,89,63,8,8,5,Medium
45,43,95,1,80,89,98,7,8,7,High
37,35,94,1,82,79,73,8,8,7,High
21,14,66,1,89,72,76,7,9,7,Medium
43,27,62,1,84,55,85,6,9,6,Medium
29,16,55,1,52,45,52,2,11,7,Low
22,12,54,0,49,73,48,1,12,6,Low
48,47,97,1,99,76,95,9,14,13,High
47,24,51,1,56,68,58,4,12,7,Low
30,22,73,0,66,81,65,8,11,9,Medium
37,26,70,0,71,71,53,4,14,10,Medium
30,18,60,1,71,64,82,7,13,10,Medium
45,44,97,1,82,88,89,7,13,12,High
31,27,87,0,82,85,76,6,8,7,High
33,29,87,1,78,81,79,8,10,9,High
31,25,80,1,87,70,64,4,11,9,Medium
28,22,78,1,72,71,55,7,13,10,Medium
46,36,78,1,61,89,54,4,8,5,Medium
44,30,68,0,67,74,81,5,14,9,Medium
32,19,59,0,84,86,84,5,9,6,Medium
46,43,93,1,89,84,77,6,9,8,High
25,20,80,1,69,57,53,4,12,8,Medium
26,23,88,1,93,96,74,6,8,7,High
25,18,72,0,81,85,81,4,10,8,Medium
43,38,88,1,98,85,87,9,10,9,High
23,22,95,1,88,77,81,6,12,11,High
41,35,85,1,77,88,74,8,12,10,High
32,19,59,1,83,83,52,5,8,6,Medium
30,18,60,1,71,76,84,6,10,7,Medium
20,12,60,1,43,72,56,3,13,7,Low
27,15,55,0,55,57,46,3,13,5,Low
33,24,72,1,68,59,88,8,12,8,Medium
32,16,50,1,40,57,43,5,9,4,Low
38,33,86,1,98,97,82,8,13,12,High
23,19,82,1,88,96,76,7,8,7,High
36,34,94,1,79,82,99,9,9,8,High
27,18,66,1,69,65,68,6,9,7,Medium
43,41,95,0,80,97,89,8,10,9,High
42,30,71,1,63,68,51,4,14,11,Medium
24,17,70,1,56,71,51,6,10,8,Medium
41,37,90,1,78,78,81,8,13,12,High
46,19,41,1,73,59,52,1,10,5,Low
46,29,63,1,84,58,89,7,12,10,Medium
26,24,92,0,94,92,90,6,10,9,High
39,18,46,0,56,67,71,3,13,7,Low
45,27,60,0,57,71,59,2,9,4,Low
39,28,71,1,85,84,80,4,9,7,Medium
39,36,92,0,75,93,72,8,14,13,High
49,47,95,1,94,82,71,7,12,11,High
21,19,90,0,92,94,82,8,11,10,High
23,11,47,1,60,60,48,1,13,5,Low
43,40,93,1,96,96,91,8,11,10,High
40,21,52,0,41,49,72,6,8,4,Low
23,20,86,0,78,92,83,6,13,12,High
49,45,91,1,96,91,80,7,11,10,High
23,22,95,1,75,83,85,6,10,9,High
24,16,66,1,66,71,84,8,11,8,Medium
37,28,75,0,67,67,54,4,11,8,Medium
40,36,90,1,81,79,96,8,11,10,High
38,36,94,0,77,94,91,7,8,7,High
20,10,50,0,55,62,48,5,8,3,Low
37,33,89,1,83,84,79,8,8,7,High
42,17,40,0,64,56,47,5,9,4,Low
26,21,80,1,65,72,54,6,14,9,Medium
49,42,85,1,86,90,81,8,13,12,High
41,32,78,1,84,87,67,5,11,9,Medium
41,28,68,0,85,86,73,5,12,10,Medium
36,33,91,0,85,88,84,6,10,9,High
34,19,55,0,63,57,64,1,10,5,Low
46,40,86,1,95,83,82,7,11,10,High
47,35,74,1,56,69,55,6,9,6,Medium
21,19,90,1,86,95,96,6,9,8,High
48,47,97,0,88,76,88,7,12,11,High
47,23,48,1,46,59,71,5,12,5,Low
39,20,51,0,45,51,65,3,8,4,Low
23,20,86,1,93,91,95,7,13,12,High
34,28,82,1,58,80,65,8,11,9,Medium
40,21,52,1,57,47,48,6,8,4,Low
25,17,68,1,85,71,52,8,11,8,Medium
40,35,87,1,78,79,74,6,14,13,High
38,35,92,1,75,90,78,9,10,9,High
40,35,87,1,83,81,76,7,8,7,High
32,25,78,1,60,62,86,7,10,6,Medium
33,17,51,1,54,71,43,3,13,7,Low
37,32,86,1,89,87,91,9,11,10,High
43,39,90,0,80,81,92,7,11,10,High
40,30,75,1,66,69,76,4,12,9,Medium
37,31,83,1,92,82,89,8,8,7,High
48,29,60,0,44,73,72,3,14,6,Low
35,14,40,1,41,63,49,5,12,5,Low
22,9,40,1,41,49,63,6,13,6,Low
23,12,52,1,43,67,58,4,9,4,Low
27,22,81,0,87,64,69,8,12,7,Medium
38,32,84,1,89,65,81,7,12,8,Medium
32,25,78,1,80,62,58,6,11,7,Medium
39,24,61,1,55,55,71,7,10,7,Medium
36,17,47,1,73,48,71,1,13,6,Low
39,24,61,0,55,66,80,5,8,5,Medium
35,24,68,1,85,70,72,8,14,10,Medium
41,39,95,0,94,80,85,7,11,10,High
22,18,81,1,60,74,52,5,8,6,Medium
20,17,85,0,95,99,89,9,10,9,High
31,29,93,1,91,78,84,6,11,9,High
25,10,40,0,47,47,49,5,8,4,Low
38,33,86,0,77,97,74,7,8,7,High
41,17,41,1,55,45,68,4,13,7,Low
32,20,62,0,56,63,66,6,13,5,Medium
48,47,97,1,84,77,94,6,13,12,High
29,26,89,1,85,91,90,8,12,11,High
26,16,61,0,59,74,86,4,12,9,Medium
47,33,70,1,63,81,56,8,8,5,Medium
41,40,97,1,95,85,72,8,10,9,High
32,23,71,0,76,71,79,8,11,8,Medium
43,19,44,0,53,57,50,2,14,6,Low
42,39,92,0,94,93,86,8,11,10,High
32,22,68,0,82,62,72,7,13,8,Medium
22,15,68,1,77,55,59,7,14,9,Medium
37,28,75,1,67,85,77,7,11,9,Medium
35,29,82,1,87,64,80,4,8,6,Medium
41,38,92,1,98,85,92,6,14,12,High
48,40,83,1,71,80,71,5,12,7,Medium
42,30,71,0,69,84,58,5,13,11,Medium
46,40,86,1,85,76,90,6,10,9,High
40,38,95,1,84,91,81,7,14,13,High
47,35,74,1,63,71,87,8,8,5,Medium
31,21,67,1,81,87,83,5,14,12,Medium
30,22,73,1,83,65,81,7,13,9,Medium
45,32,71,1,74,67,58,8,8,5,Medium
40,35,87,1,75,90,75,7,11,10,High
22,17,77,1,61,64,65,6,14,9,Medium
28,22,78,0,74,82,68,8,12,9,Medium
29,25,86,1,97,83,91,6,12,11,High
48,36,75,1,89,72,50,4,9,6,Medium
22,13,59,1,87,65,68,8,10,7,Medium
49,47,95,1,84,92,77,8,12,11,High
24,23,95,0,79,80,73,7,8,7,High
21,19,90,1,98,97,86,6,9,8,High
24,12,50,1,57,51,67,3,11,6,Low
32,31,96,1,87,89,80,7,13,12,High
27,13,48,1,48,45,45,3,10,4,Low
33,25,75,1,60,82,55,6,11,8,Medium
28,18,64,0,42,51,56,3,10,4,Low
43,17,39,1,70,56,48,5,13,5,Low
34,28,82,1,68,66,50,4,11,8,Medium
39,29,74,1,58,68,57,6,10,6,Medium
34,26,76,1,76,78,58,5,8,6,Medium
35,21,60,1,79,66,82,5,8,6,Medium
37,24,64,1,56,65,77,5,8,6,Medium
49,35,71,1,77,88,55,5,8,6,Medium
34,33,97,0,83,95,93,8,13,11,High
23,13,56,0,56,70,54,1,14,7,Low
38,26,68,0,58,86,85,6,10,6,Medium
34,31,91,0,80,76,96,8,13,12,High
34,28,82,1,66,74,61,7,12,8,Medium
23,22,95,1,99,81,95,9,14,13,High
28,27,96,1,95,98,77,7,13,12,High
24,10,41,0,65,59,58,2,13,5,Low
37,28,75,0,73,59,52,6,8,5,Medium
45,18,40,1,49,66,49,2,8,4,Low
23,17,73,0,80,65,88,8,10,7,Medium
20,17,85,1,93,83,75,6,9,8,High
26,24,92,0,79,88,82,6,11,10,High
27,17,62,1,88,88,87,5,14,11,Medium
44,32,72,0,87,61,89,8,10,7,Medium
45,38,84,1,83,88,71,7,14,12,High
49,23,46,0,57,74,51,3,8,3,Low
47,39,82,1,61,62,58,5,10,7,Medium
24,17,70,1,74,89,57,4,8,5,Medium
35,30,85,1,77,83,97,7,9,8,High
47,38,80,1,58,66,62,7,14,9,Medium
42,29,69,1,78,65,81,7,10,8,Medium
38,23,60,1,77,75,84,4,13,11,Medium
41,26,63,1,51,47,61,3,14,6,Low
45,43,95,1,78,93,86,8,14,12,High
42,22,52,1,65,49,58,3,12,6,Low
34,28,82,1,59,87,73,8,12,10,Medium
40,21,52,1,56,65,55,2,10,4,Medium
46,25,54,1,64,48,59,1,13,6,Low
25,15,60,0,42,52,60,5,13,6,Low
23,20,86,0,84,83,86,6,14,13,High
29,21,72,0,74,77,86,5,11,7,Medium
47,36,76,1,87,56,86,4,12,9,Medium
43,33,76,1,74,57,67,5,12,8,Medium
31,29,93,1,83,79,83,9,10,9,High
20,10,50,1,73,58,55,4,12,5,Low
49,35,71,0,66,87,51,4,13,10,Medium
31,20,64,1,82,66,63,5,13,9,Medium
46,34,73,0,79,62,72,8,10,6,Medium
30,17,56,1,60,63,56,3,13,5,Low
29,20,68,1,89,67,53,6,9,6,Medium
42,30,71,1,73,82,86,4,9,7,Medium
26,20,76,1,69,61,61,4,8,6,Medium
43,42,97,1,81,76,93,9,8,7,High
46,39,84,1,77,88,92,7,9,8,High
34,18,52,1,54,63,63,2,10,4,Low
22,13,59,1,42,52,46,2,10,6,Low
20,18,90,1,91,75,80,9,11,10,High
45,20,44,1,42,65,46,2,13,8,Low
26,17,65,1,67,84,62,6,11,8,Medium
37,26,70,1,55,83,68,8,14,11,Medium
32,16,50,0,52,49,73,4,11,6,Low
20,13,65,1,87,72,59,8,9,6,Medium
20,12,60,1,74,64,54,8,8,6,Medium
33,21,63,1,87,58,62,7,8,5,Medium
31,16,51,1,49,61,42,1,13,8,Low
34,29,85,1,95,98,97,9,11,10,High
49,26,53,1,70,46,70,4,13,7,Low
23,21,91,1,75,96,95,6,9,8,High
48,33,68,0,74,60,52,5,12,10,Medium
44,42,95,0,86,77,74,9,14,13,High
37,17,45,1,44,62,50,3,14,8,Low
22,14,63,0,86,83,69,4,12,8,Medium
23,18,78,0,55,57,72,6,10,7,Medium
28,17,60,0,71,60,52,7,10,7,Medium
36,34,94,1,93,82,96,7,12,10,High
36,29,80,0,55,62,85,4,14,10,Medium
38,18,47,0,52,45,42,4,10,5,Low
28,17,60,1,73,54,52,1,13,6,Low
29,18,62,1,41,50,47,1,12,5,Low
20,10,50,1,64,54,50,6,11,4,Low
47,46,97,1,80,77,80,9,9,8,High
46,38,82,1,70,84,77,4,10,6,Medium
28,27,96,0,86,97,93,7,12,10,High
20,19,95,1,77,76,78,8,14,13,High
24,19,79,1,72,87,61,7,14,11,Medium
21,20,95,1,80,81,81,8,11,10,High
31,26,83,1,79,59,62,6,12,10,Medium
20,18,90,1,88,82,83,7,12,11,High
49,47,95,1,83,90,85,7,8,7,High
37,25,67,1,70,74,85,6,12,9,Medium
47,25,53,1,49,66,56,2,13,6,Low
44,21,47,1,60,65,49,1,10,4,Medium
30,21,70,0,82,62,64,4,12,9,Medium
21,18,85,1,88,99,87,6,13,12,High
38,28,73,1,87,75,63,4,11,9,Medium
20,15,75,1,72,81,61,7,8,5,Medium
29,19,65,0,69,72,62,8,8,6,Medium
28,17,60,1,56,83,68,8,10,8,Medium
46,28,60,1,57,48,40,5,12,7,Low
22,14,63,1,88,84,70,5,12,9,Medium
30,22,73,0,61,84,87,4,12,8,Medium
39,28,71,1,68,87,67,6,12,10,Medium
35,32,91,1,93,95,76,9,13,12,High
48,46,95,1,82,80,96,6,12,11,High
33,24,72,1,79,58,53,6,14,11,Medium
28,12,42,1,52,53,68,6,9,5,Low
22,19,86,1,78,79,99,7,10,9,High
36,20,55,1,58,53,62,1,8,4,Low
48,24,50,1,67,60,73,2,11,6,Low
34,22,64,0,66,60,86,6,13,9,Medium
37,24,64,1,75,78,73,4,11,7,Medium
47,42,89,0,83,94,99,7,11,10,High
38,34,89,1,82,82,71,6,9,8,High
26,14,53,0,42,62,57,4,9,4,Low
40,24,60,1,72,47,43,6,9,3,Low
24,12,50,0,70,50,58,2,12,5,Low
33,26,78,0,61,71,55,6,11,9,Medium
21,19,90,1,79,90,83,9,13,12,High
38,33,86,1,76,75,75,8,9,8,High
31,25,80,1,68,59,69,8,13,10,Medium
49,42,85,1,94,79,82,7,13,12,High
33,21,63,0,62,57,68,7,8,7,Medium
20,19,95,1,94,95,76,6,13,12,High
39,32,82,0,88,64,65,7,9,6,Medium
31,27,87,1,94,98,90,8,9,8,High
33,21,63,0,58,66,77,6,9,7,Medium
38,24,63,1,57,62,87,6,11,9,Medium
49,38,77,1,55,57,50,6,8,6,Medium
30,29,96,1,92,77,75,9,9,8,High
48,38,79,1,72,67,69,7,10,7,Medium
45,37,82,1,68,74,54,6,11,9,Medium
45,28,62,0,62,78,85,8,9,6,Medium
49,21,42,0,50,45,61,6,13,6,Low
39,25,64,1,84,56,81,5,13,9,Medium
49,23,46,1,57,50,44,3,8,4,Low
34,22,64,1,80,64,71,7,10,8,Medium
38,27,71,0,64,82,61,4,11,9,Medium
22,17,77,0,86,71,66,6,12,10,Medium
33,32,96,0,91,82,85,8,14,13,High
24,21,87,1,83,79,85,8,9,8,High
26,16,61,0,70,86,50,6,12,7,Medium
47,42,89,1,83,76,73,7,10,9,High
22,17,77,0,64,84,61,7,8,6,Medium
22,16,72,1,87,66,55,8,8,6,Medium
23,21,91,1,97,94,80,8,11,10,High
47,31,65,0,58,56,88,5,13,8,Medium
32,30,93,0,81,85,88,7,9,8,High
34,24,70,1,59,87,55,7,13,10,Medium
37,19,51,0,74,67,40,3,9,4,Low
21,17,80,1,73,59,66,5,12,9,Medium
37,23,62,1,58,58,88,5,12,9,Medium
33,26,78,1,61,61,55,8,8,6,Medium
42,36,85,1,91,81,85,8,8,7,High
28,21,75,1,84,59,58,5,13,10,Medium
43,31,72,0,74,81,63,7,10,7,Medium
41,38,92,1,92,75,74,9,13,12,High
33,20,60,1,73,65,48,2,11,6,Low
29,14,48,1,47,49,64,1,14,7,Low
43,28,65,0,76,57,72,5,9,5,Medium
28,17,60,0,71,87,77,6,14,11,Medium
24,21,87,1,81,76,85,6,12,10,High
48,47,97,1,77,82,78,9,13,12,High
35,32,91,1,79,81,89,9,12,11,High
24,9,37,1,74,67,44,2,9,3,Low
42,35,83,1,79,80,97,6,14,13,High
36,28,77,1,72,81,84,8,11,8,Medium
43,36,83,1,68,77,82,5,14,9,Medium
37,28,75,0,82,75,78,4,9,6,Medium
47,42,89,1,90,99,81,6,12,11,High
23,17,73,1,84,58,68,6,10,7,Medium
26,16,61,0,84,58,50,8,11,8,Medium
20,15,75,1,62,88,84,6,14,10,Medium
43,25,58,1,60,50,53,3,11,6,Low
45,31,68,0,59,87,67,5,13,9,Medium
43,30,69,1,64,81,85,7,9,7,Medium
42,18,42,0,46,66,54,3,10,6,Low
36,25,69,1,78,61,51,7,14,9,Medium
48,45,93,1,99,97,83,6,12,11,High
26,23,88,0,78,83,82,8,8,7,High
22,19,86,1,86,90,80,9,14,13,High
28,25,89,1,90,92,92,9,12,11,High
47,41,87,0,90,86,94,7,13,12,High
40,39,97,1,96,85,80,9,14,13,High
38,33,86,1,90,85,74,8,11,10,High
43,32,74,0,61,82,59,4,13,9,Medium
24,15,62,1,65,89,57,7,13,11,Medium
31,26,83,1,93,83,99,7,10,9,High
25,23,92,1,90,93,71,8,9,8,High
22,16,72,0,80,61,69,6,14,12,Medium
45,27,60,1,67,80,78,5,9,7,Medium
28,15,53,1,69,51,69,1,9,4,Low
46,23,50,1,63,57,68,2,11,5,Low
22,13,59,0,70,58,50,1,11,5,Low
35,19,54,1,47,56,73,3,10,4,Low
29,27,93,0,78,99,71,7,12,11,High
45,41,91,1,77,78,78,8,14,13,High
46,44,95,1,96,96,75,6,11,10,High
39,34,87,0,92,79,85,9,9,8,High
32,29,90,1,93,91,91,9,9,8,High
39,36,92,1,98,98,93,6,13,12,High
41,32,78,0,56,63,75,7,8,7,Medium
29,20,68,1,89,71,82,7,11,7,Medium
43,40,93,0,78,88,89,6,12,11,High
33,32,96,1,83,84,89,6,8,7,High
27,20,74,0,70,66,60,5,8,5,Medium
49,45,91,0,97,91,96,9,12,11,High
40,36,90,1,95,96,72,6,10,9,High
42,33,78,1,78,72,72,6,10,8,Medium
20,10,50,1,41,68,53,3,8,3,Low
41,39,95,1,84,87,72,8,8,7,High
45,37,82,1,71,63,50,7,8,5,Medium
49,41,83,0,56,71,59,8,10,8,Medium
31,21,67,0,89,64,83,5,9,6,Medium
45,31,68,1,55,69,72,4,13,11,Medium
30,15,50,1,55,72,47,3,13,6,Low
26,13,50,1,40,54,52,1,10,4,Low
42,40,95,1,81,77,71,9,12,11,High
44,27,61,0,58,47,64,3,12,6,Low
24,10,41,0,43,51,41,4,11,4,Low
38,25,65,1,84,73,64,4,11,8,Medium
25,15,60,0,88,70,53,8,14,12,Medium
46,21,45,1,73,69,43,2,13,6,Low
35,21,60,1,56,69,78,4,8,6,Medium
38,33,86,1,91,96,72,9,9,8,High
39,31,79,0,82,75,53,5,13,10,Medium
47,30,63,1,80,69,75,6,11,9,Medium
43,41,95,0,85,94,94,8,9,8,High
20,10,50,1,42,49,41,6,9,3,Low
45,35,77,1,66,68,74,8,10,7,Medium
37,28,75,1,57,69,53,5,10,7,Medium
43,27,62,1,57,56,71,1,14,5,Low
35,32,91,1,92,99,85,7,13,12,High
21,8,38,1,49,55,70,2,12,6,Low
37,22,59,1,47,67,66,3,12,4,Low
33,32,96,1,89,93,80,9,12,10,High
49,30,61,1,55,77,75,4,11,8,Medium
23,20,86,1,91,92,75,7,14,13,High
40,31,77,1,75,88,55,4,14,9,Medium
41,32,78,0,82,71,65,5,11,7,Medium
29,27,93,1,80,78,81,7,12,11,High
33,29,87,1,82,94,93,7,10,9,High
35,31,88,1,97,81,98,6,12,11,High
44,31,70,1,62,81,85,6,10,7,Medium
24,14,58,1,71,56,66,7,9,7,Medium
39,28,71,1,64,62,88,6,11,8,Medium
23,14,60,0,73,76,57,6,8,6,Medium
33,30,90,1,88,89,81,6,9,8,High
29,12,41,0,63,49,45,3,13,7,Low
22,15,68,1,66,68,53,6,9,7,Medium
41,34,82,1,65,65,88,6,10,6,Medium
44,34,77,1,62,74,78,7,13,11,Medium
41,39,95,1,86,81,88,8,14,13,High
47,36,76,1,64,63,87,5,11,9,Medium
40,23,57,1,48,58,66,6,13,5,Low
32,13,40,0,53,74,46,6,8,4,Low
46,41,89,1,82,77,88,9,14,13,High
42,40,95,0,84,97,94,6,13,12,High
21,19,90,0,83,80,79,6,10,9,High
42,30,71,0,63,80,77,5,13,9,Medium
45,24,53,1,59,54,74,1,8,4,Low
30,25,83,0,64,63,54,7,10,8,Medium
36,19,52,1,59,49,55,5,14,6,Low
36,19,52,1,73,46,40,5,8,3,Low
30,26,86,1,76,79,90,6,12,11,High
38,31,81,1,83,87,57,4,9,7,Medium
29,26,89,1,76,99,78,9,10,9,High
32,27,84,1,56,60,65,5,12,9,Medium
30,22,73,0,77,81,87,4,14,9,Medium
23,11,47,0,62,73,40,3,12,5,Low
47,20,42,1,74,53,64,2,8,4,Low
24,19,79,0,63,86,59,8,12,8,Medium
39,17,43,1,62,51,68,4,12,5,Low
40,31,77,1,68,75,86,8,12,8,Medium
41,23,56,1,45,65,53,3,8,3,Low
37,31,83,1,68,88,87,6,8,6,Medium
34,23,67,1,73,85,63,6,13,10,Medium
23,16,69,1,81,75,59,5,14,12,Medium
47,28,59,0,61,57,45,4,11,5,Low
31,29,93,1,80,96,77,7,12,11,High
46,42,91,0,96,96,74,6,8,7,High
23,14,60,1,51,56,55,5,13,7,Medium
32,17,53,0,53,55,71,1,12,7,Low
39,29,74,1,74,70,55,5,10,8,Medium
20,15,75,0,62,64,54,8,12,10,Medium
25,23,92,1,99,91,93,7,13,12,High
42,19,45,0,46,59,49,1,13,7,Low
45,22,48,1,74,46,47,1,11,4,Low
45,24,53,1,60,71,42,4,10,5,Low
26,10,38,1,42,53,71,5,12,5,Low
24,13,54,0,47,59,41,1,12,5,Low
27,19,70,1,70,88,58,4,14,10,Medium
30,26,86,0,83,90,93,6,13,12,High
29,27,93,0,98,76,97,6,13,12,High
46,31,67,1,59,72,50,6,10,6,Medium
27,16,59,0,54,63,71,4,12,6,Low
30,23,76,1,73,78,63,7,14,9,Medium
43,41,95,1,78,78,73,6,14,13,High
27,20,74,0,72,89,86,5,13,10,Medium
29,21,72,1,55,55,74,7,14,12,Medium
40,39,97,1,83,77,76,8,13,11,High
21,16,76,1,67,79,78,7,13,9,Medium
26,23,88,1,95,78,70,7,11,10,High
23,13,56,1,88,63,89,7,14,11,Medium
26,16,61,1,68,82,86,4,12,8,Medium
33,22,66,0,55,89,70,5,11,8,Medium
25,14,56,0,51,55,68,4,10,6,Low
31,28,90,1,99,98,91,8,9,8,High
37,36,97,1,88,83,76,9,13,12,High
22,12,54,1,47,51,70,3,12,5,Low
38,15,39,1,40,55,67,5,9,4,Low
20,19,95,0,99,99,74,8,13,12,High
40,34,85,1,88,80,76,7,13,12,High
43,29,67,0,78,55,66,7,12,10,Medium
45,37,82,1,55,56,75,8,14,11,Medium
24,14,58,1,75,63,77,4,13,11,Medium
23,19,82,1,72,67,62,6,14,11,Medium
22,17,77,1,84,89,50,4,11,9,Medium
40,27,67,0,57,88,88,6,11,9,Medium
48,37,77,1,82,71,72,5,12,10,Medium
47,40,85,0,87,90,74,9,14,13,High
37,26,70,0,80,86,85,4,13,8,Medium
28,18,64,1,86,67,52,8,10,7,Medium
31,23,74,1,71,76,82,6,10,8,Medium
30,26,86,1,90,78,78,6,12,11,High
35,15,42,1,59,47,68,2,10,6,Low
46,45,97,1,95,77,77,6,14,13,High
27,18,66,1,60,86,84,6,8,7,Medium
25,10,40,1,52,53,45,3,11,6,Low
38,28,73,1,75,61,78,4,8,7,Medium
25,13,52,1,59,49,54,1,13,7,Low
45,26,57,1,45,55,51,5,13,8,Low
32,15,46,1,67,72,41,1,8,4,Low
26,10,38,1,54,61,65,3,9,4,Low
48,41,85,1,92,98,96,6,9,8,High
32,29,90,1,75,83,94,8,11,10,High
31,27,87,0,94,98,88,9,13,12,High
30,29,96,0,76,76,96,9,10,9,High
33,30,90,1,89,84,82,9,9,8,High
29,28,96,1,80,91,98,8,10,9,High
39,38,97,1,95,89,71,6,11,10,High
38,22,57,0,44,60,66,3,9,4,Low
29,19,65,0,79,63,69,6,13,11,Medium
44,43,97,1,80,83,80,9,8,7,High
31,19,61,0,54,63,42,3,11,4,Low
42,27,64,1,55,82,54,5,14,11,Medium
33,20,60,1,57,88,87,6,9,7,High
30,21,70,0,57,73,63,4,11,8,Medium
48,35,72,1,60,82,68,7,12,8,Medium
36,18,50,0,74,50,43,2,14,6,Low
41,30,73,1,79,61,87,4,11,9,Medium
37,22,59,1,56,74,50,2,13,5,Low
42,33,78,1,59,73,52,8,11,9,Medium
47,44,93,1,75,90,95,9,8,7,High
28,15,53,0,60,60,50,1,11,6,Low
46,38,82,0,63,62,80,7,9,7,Medium
37,33,89,1,86,86,89,6,12,11,High
41,33,80,1,68,68,82,8,12,9,Medium
33,25,75,0,55,85,76,5,10,7,Medium
24,20,83,1,95,86,76,8,14,13,High
44,21,47,1,69,49,57,1,10,4,Low
29,25,86,1,95,96,82,7,12,11,High
35,32,91,1,98,77,93,9,8,7,High
43,17,39,1,73,68,46,1,10,6,Low
39,38,97,1,92,86,77,8,10,9,High
42,37,88,1,76,76,79,9,10,9,High
21,18,85,1,77,81,98,9,10,9,High
30,14,46,1,57,59,52,1,9,5,Low
21,18,85,1,98,98,98,7,10,9,High
31,16,51,1,68,49,48,5,11,6,Low
42,38,90,1,79,89,84,7,13,12,High
39,26,66,1,58,88,83,6,10,7,Medium
39,26,66,1,69,78,71,6,13,10,Medium
26,18,69,1,59,85,57,8,12,9,Medium
49,27,55,1,57,52,68,5,13,7,Medium
26,25,96,1,98,88,82,6,8,7,High
39,28,71,1,70,75,87,8,13,8,Medium
36,21,58,1,56,48,63,1,12,6,Low
44,29,65,1,89,70,82,8,12,10,Medium
